9.10918696379775,-4.1258590449235
3.62901150558909,-6.67319989560679
4.12434746871601,5.17245509011489
-2.76649880400265,-0.123157210602534
-2.34341885706203,1.42492076098712
1.46902166329,3.10743333362539
-0.840574862596734,-5.86131897099492
1.30621230011684,-2.08126276798005
-0.0955962191663454,-0.876048015085133
1.7103044862253,0.0649315721531234
2.40965996704835,1.30960552391929
3.85741612951301,0.170964171620351
5.56469212538452,-0.554162384917854
-0.54089552934663,-5.14011544019772
-0.224878372771051,-2.98215049573071
-0.570016109516953,0.828311263552797
-2.87183950945669,-1.23368259985342
-3.12302694286798,-2.04207917939454
-5.04111508113604,-0.363380701030628
4.45064111909404,-1.06563665981565
-4.11190023476987,2.93448125609927
